Video_ID,Komentar,Jumlah_Suka,Judul_Video,Channel,Tanggal_Rilis,Panjang_Komentar,Jumlah_Kata,Kategori_Likes,Tanggal,Komentar_Bersih,Sentimen
0Buv-MC-rSA,"Mereka yang melawan pasti langsung di cap KKB

jadi kalian tahu kan kenapa KKB dipertahankan sampai sekarang",1,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,108,17,low,2026-03-13,melawan langsung cap kkb kkb dipertahankan,netral
0Buv-MC-rSA,KEREN!!! sudah saatnya terbuka,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,30,4,none,2026-03-13,keren terbuka,netral
0Buv-MC-rSA,Mengerti kan knp Papua minta merdeka,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,36,6,none,2026-03-13,mengerti knp papua merdeka,positif
0Buv-MC-rSA,"Semoga yang terbaik bagi bangsa indonesia, apabila masyarakat menderita, apa bedanya Negara ini dengan tiran penjajah?",0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,118,16,none,2026-03-13,semoga terbaik bangsa indonesia masyarakat menderita bedanya negara tiran penjajah,netral
0Buv-MC-rSA,Nonton full'nya dmn?,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,20,3,none,2026-03-13,nonton full dmn,netral
0Buv-MC-rSA,sedihnya melihat negeri ini,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,27,4,none,2026-03-13,sedihnya negeri,netral
0Buv-MC-rSA,"Percuman kalian kirim TNI banyak ke sana. Kkb itu mewakili seluruh masyarakat papua. Mereka hanya mau kembalikan kebebasan mereka dan berdiri sendiri, tidak mau di atur oleh indonesia yang rakus. Berikan kemerdekaan bagi orang pupua.",1,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,233,35,low,2026-03-13,percuman kirim tni kkb mewakili masyarakat papua kembalikan kebebasan berdiri atur indonesia rakus kemerdekaan orang pupua,netral
0Buv-MC-rSA,"Setelah melihat film ini,, aku sangat sadar bahwa kita semua, sudah di rampok oleh pemerintah sendiri",0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,101,16,none,2026-03-13,film sadar rampok pemerintah,netral
0Buv-MC-rSA,Sudah 1 bulan . Tapi sy baru pernah nonton . Coba bagikan full.nya di semua media sosial,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,88,17,none,2026-03-13,nonton coba bagikan full media sosial,netral
0Buv-MC-rSA,Nyesel udah pilih endingnya sama sajaa alias podo wae.. tau gitu golput saja😢😢😢,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,79,13,none,2026-03-13,nyesel pilih endingnya sajaa alias podo wae tau gitu golput,netral
0Buv-MC-rSA,"Bisa jadi menimbulkan perang saudara antara penduduk dengan pemerintah,",0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,71,9,none,2026-03-13,menimbulkan perang saudara penduduk pemerintah,netral
0Buv-MC-rSA,Sama jahatnya dngn as,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,21,4,none,2026-03-13,jahatnya dngn,netral
0Buv-MC-rSA,Indonesia penjajah atas tanah Papua,1,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,35,5,low,2026-03-13,indonesia penjajah tanah papua,netral
0Buv-MC-rSA,AYO PAPUA TERUS BERJUANG..... GW JUGA MUAK MELIHAT KELAKUAN PEJABAT INDONESIA,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,77,11,none,2026-03-13,ayo papua berjuang muak kelakuan pejabat indonesia,positif
0Buv-MC-rSA,"JANGAN"" YG MELAWAN DICAP OPM?? 😢😢",0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,33,6,none,2026-03-13,melawan dicap opm,netral
0Buv-MC-rSA,"Ini nonton di mana ya kalau boleh tau, jujur sakit hati ngeliat trailernya doang😢",0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,81,14,none,2026-03-13,nonton tau jujur sakit hati ngeliat trailernya doang,positif
0Buv-MC-rSA,Info link dong teman2 pengen nonton🙏,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,36,6,none,2026-03-13,info link teman pengen nonton,netral
0Buv-MC-rSA,"Masyarakat adat🔥🔥🔥
Lindungi tanahmu.
Selamatkan alam indah nan kayamu. 
Dari pemerintah serakah.",0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,96,12,none,2026-03-13,masyarakat adat lindungi tanahmu selamatkan alam indah nan kayamu pemerintah serakah,positif
0Buv-MC-rSA,PEMERINTAH DAN HAJI ISAM BAJINGAN.!!!!!!,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,40,5,none,2026-03-13,pemerintah haji isam bajingan,netral
0Buv-MC-rSA,Parah... Yg jadi operator penggusuran tentara!,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,46,6,none,2026-03-13,parah operator penggusuran tentara,negatif
0Buv-MC-rSA,wah mantap film ini....putar full nya,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,37,6,none,2026-03-13,mantap film putar full,netral
0Buv-MC-rSA,Sedih bgt ya Allah,1,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,18,4,low,2026-03-13,sedih allah,negatif
0Buv-MC-rSA,"Semua pasti di lakukan oleh pemerintah Dnegan tujuan dan niat baik, jika kita tidak percaya Dnegan pemerintah kita lantas kepada siapa kita setuju ?? 😢",0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,151,25,none,2026-03-13,lakukan pemerintah dnegan tujuan niat percaya dnegan pemerintah lantas setuju,positif
0Buv-MC-rSA,"Harusnya di tanah Aceh, dekat lintas dagang internasional & sebagian besar sudah rata dengan tanah, sehingga bisa sekalian membangun lebih tertata rapi.",0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,152,22,none,2026-03-13,tanah aceh lintas dagang internasional tanah membangun tertata rapi,netral
0Buv-MC-rSA,Knp gk da pwmbangunan dipapua..,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,31,5,none,2026-03-13,knp pwmbangunan dipapua,netral
0Buv-MC-rSA,"Saya sangat setuju jika PAPUA ditempati 1.000 bataliyon TNI lagi. Jayalah INDONESIA


❤❤❤🇮🇩🇮🇩🇮🇩",0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,95,13,none,2026-03-13,setuju papua ditempati bataliyon tni jayalah indonesia,positif
0Buv-MC-rSA,oh ini yang viral gable ditayangin di kampus ya kalo ga salah,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,61,12,none,2026-03-13,viral gable ditayangin kampus kalo salah,negatif
0Buv-MC-rSA,Mainkan kkb,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,11,2,none,2026-03-13,mainkan kkb,netral
0Buv-MC-rSA,Difitnah kami diam dijelek jelekin kami diam tapi Kali ini kami lawan,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,69,12,none,2026-03-13,difitnah diam dijelek jelekin diam kali lawan,netral
0Buv-MC-rSA,"Gara2 yg nobar dibubarin, gua malah jadi pengen nonton, ada apa nih sebenernya, ko negara setakut itu😂",0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,102,17,none,2026-03-13,gara nobar dibubarin gua pengen nonton sebenernya negara setakut,netral
0Buv-MC-rSA,Nontonnya dimana ini yaa?,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,25,4,none,2026-03-13,nontonnya yaa,netral
0Buv-MC-rSA,Info nonton full nya di mana??,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,30,6,none,2026-03-13,info nonton full,netral
0Buv-MC-rSA,Beginilah kalo dipimpin oleh orang pikun...,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,43,6,none,2026-03-13,kalo dipimpin orang pikun,netral
0Buv-MC-rSA,"Tau kan sekarang kalo penjajah sesungguhnya itu bukan Belanda, bukan Cina, bahkan bukan Israel....tp negara sendiri yg menjajah rakyatnya....tp rakyat yg disini msh sibuk membela negara lain 😢😢😢",0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,194,28,none,2026-03-13,tau kalo penjajah sesungguhnya belanda cina israel negara menjajah rakyatnya rakyat msh sibuk membela negara,netral
0Buv-MC-rSA,rezin zalim,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,11,2,none,2026-03-13,rezin zalim,negatif
0Buv-MC-rSA,"Ayoo papua. 
Bersatu dan Lawan pemerintah Rakus",0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,47,7,none,2026-03-13,ayoo papua bersatu lawan pemerintah rakus,netral
0Buv-MC-rSA,"Knp mereka tdk suka papua maju ? Lihatlah pulau jawa,hutannya hanya sedikit,bangun pabrik,mall yg banyak menyerap tenaga kerja.sementara papua kau tdk rela papua spt jawa .kamu senang masyarakat papua terbelakang dg hidup di hutan2. Pulaunya memang indah tapi banyak yg miskin,karna kamulah yg tdk rela papua maju .",0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,315,48,none,2026-03-13,knp tdk suka papua maju lihatlah pulau jawa hutannya bangun pabrik mall menyerap tenaga kerja papua kau tdk rela papua spt jawa senang masyarakat papua terbelakang hidup hutan pulaunya indah miskin karna tdk rela papua maju,positif
0Buv-MC-rSA,Nonton full movie nya dimana?,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,29,5,none,2026-03-13,nonton full movie,netral
0Buv-MC-rSA,Babi Harum,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,10,2,none,2026-03-13,harum,netral
0Buv-MC-rSA,Ini ceritanya kayak Avatar ya? 😂,1,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,32,6,low,2026-03-13,ceritanya avatar,netral
0Buv-MC-rSA,Wajib ditonton di tiap kampus dan sekolah indonesia sebulan sekali,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,66,10,none,2026-03-13,wajib ditonton kampus sekolah indonesia sebulan,netral
0Buv-MC-rSA,Negara kaya rakyat masih miskin..Semua lahan di ambil TPI rakyat masih miskin makin kocak,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,89,14,none,2026-03-13,negara rakyat miskin lahan ambil tpi rakyat miskin kocak,netral
0Buv-MC-rSA,kenapa membunuh warga Papua? adakah mereka bukan warganegara Indonesia,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,70,9,none,2026-03-13,membunuh warga papua adakah warganegara indonesia,negatif
0Buv-MC-rSA,"PAPUA BUKAN TANAH KOSONG
KAMI PAPUA BUKAN MENOLAK PEMBANGUNAN TETAPI PEMBANGUNAN YANG TAK MENGORBANKAN MASYARAKAT ADAT",0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,118,16,none,2026-03-13,papua tanah kosong papua menolak pembangunan pembangunan mengorbankan masyarakat adat,netral
0Buv-MC-rSA,Merasa tertindas padahal memang ga tau diri😂😂😂😂,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,47,7,none,2026-03-13,tertindas tau,negatif
0Buv-MC-rSA,Nonton full nya di mana?,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,24,5,none,2026-03-13,nonton full,netral
0Buv-MC-rSA,Makanya KKB gak pernah habis di basmi ya gara2 ini alasannya ..lahan mreka dirampok seenaknya .,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,95,16,none,2026-03-13,kkb habis basmi gara alasannya lahan mreka dirampok,netral
0Buv-MC-rSA,#SavePapua,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,10,1,none,2026-03-13,savepapua,netral
0Buv-MC-rSA,"dibternate dj larang loh,, pemutaran filmnya aku jd penasaran filmnya kaya gmna",0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,79,12,none,2026-03-13,dibternate larang loh pemutaran filmnya penasaran filmnya gmna,netral
0Buv-MC-rSA,Ampun pak,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,9,2,none,2026-03-13,ampun,netral
0Buv-MC-rSA,"Biar aja daerah mereka jadi hutan belantra, jangan d perhatikan, mereka tdk suka kemajuan,..",0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,92,14,none,2026-03-13,biar daerah hutan belantra perhatikan tdk suka kemajuan,netral
0Buv-MC-rSA,Provokasi aja kerjaan. Pusing dah mau nya apa?,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,46,8,none,2026-03-13,provokasi kerjaan pusing dah,netral
0Buv-MC-rSA,"Ini video kalau sampe di take down atau orang dibalik layarnya di intimidasi bagus cocok di viralkan, negara binatang emank",0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,123,20,none,2026-03-13,video sampe take down orang dibalik layarnya intimidasi bagus cocok viralkan negara binatang emank,positif
0Buv-MC-rSA,papua merdeka,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,13,2,none,2026-03-13,papua merdeka,positif
0Buv-MC-rSA,TNI.POLISI.  apa yg di harapkan dari mreka,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,42,7,none,2026-03-13,tni polisi harapkan mreka,netral
0Buv-MC-rSA,"Indonesia mkin ancur,,,",0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,23,3,none,2026-03-13,indonesia mkin ancur,netral
0Buv-MC-rSA,Tayang dimana ? Pengin nonton,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,29,5,none,2026-03-13,tayang pengin nonton,netral
0Buv-MC-rSA,"NGERIII....2,5JT HEKTAR HUTAN DI HANCURKAN....NGERIII😢",0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,54,5,none,2026-03-13,ngeriii hektar hutan hancurkan ngeriii,netral
0Buv-MC-rSA,Cant wait to see the fact. Apreciate Yall.,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,42,8,none,2026-03-13,cant wait see the fact apreciate yall,netral
0Buv-MC-rSA,Pasti akan ada transmigrasi besar-besaran setelah ini.,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,54,7,none,2026-03-13,transmigrasi besaran,netral
0Buv-MC-rSA,penjajah yg sebenarnya adalah negara,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,36,5,none,2026-03-13,penjajah negara,netral
0Buv-MC-rSA,"Oh ini agama PAGAN bikinan paulus yg meniadakan hukum taurat, makan babi haram jadi halal 😂😂😂. Klo org papua makan itu krn bertahan hidup ala lokal ya silahkan saja, tapi klo dikaitkan dgn kristong maka justru MENISTAKAN BIBLOS mereka 😂😂😂",0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,238,40,none,2026-03-13,agama pagan bikinan paulus meniadakan hukum taurat makan haram halal klo org papua makan krn bertahan hidup ala lokal silahkan klo dikaitkan kristong menistakan biblos,netral
0Buv-MC-rSA,Prabowo mikir gak sih?,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,22,4,none,2026-03-13,prabowo mikir,netral
0Buv-MC-rSA,"Padahal indonesia Negara kepulauan, knp ga di pulau2 kosong yg d tanami Sawit2 itu.. knp harus ribut 1 negara rebutan lahan.. kreatif sedikit lah woo.. masih banyak pulau2 ga berpenghuni d indonesia ini..",0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,204,33,none,2026-03-13,indonesia negara kepulauan knp pulau kosong tanami sawit knp ribut negara rebutan lahan kreatif woo pulau berpenghuni indonesia,netral
0Buv-MC-rSA,Bukannya menggunakan cara lain. Malah menebang hutan,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,52,7,none,2026-03-13,menebang hutan,netral
0Buv-MC-rSA,Sesudah Sumatra hancur Sulawesi hancur Kalimantan menuju kehancuran sekarang Papua yang di incar... memang hebat pejabat di negara ini..,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,136,19,none,2026-03-13,sumatra hancur sulawesi hancur kalimantan kehancuran papua incar hebat pejabat negara,negatif
0Buv-MC-rSA,"Min apakah tahun 2029 apakah ada dirty vote sequel dengan faktor MBG&Kopdes, bukan hanya sandera pejabat, trik nya gak keluar cuan (serangan fajar) pasti dapet jutaan suara, bisa jadi lawan kotak kosong",0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,202,32,none,2026-03-13,min dirty vote sequel faktor mbg kopdes sandera pejabat trik cuan serangan fajar dapet jutaan suara lawan kotak kosong,netral
0Buv-MC-rSA,JOKOWI tertawa😂,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,15,2,none,2026-03-13,jokowi tertawa,netral
0Buv-MC-rSA,Nntnn fullnya dmna,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,18,3,none,2026-03-13,nntnn fullnya dmna,netral
0Buv-MC-rSA,"Gaungkan perlindungan hutan dan sumber daya alam di Papua. semangat terus saudara-suadara, jangan sampai para Tikus-tikus negara merampok dan menghabiskan sukber daya alam Papua",0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,177,24,none,2026-03-13,gaungkan perlindungan hutan sumber daya alam papua semangat saudara suadara tikus tikus negara merampok menghabiskan sukber daya alam papua,positif
0Buv-MC-rSA,"Memang sangat jahat pemerintah, saking jahatnya sama rakyat setan aja sampe minder",0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,82,12,none,2026-03-13,jahat pemerintah saking jahatnya rakyat setan sampe minder,negatif
0Buv-MC-rSA,"Ya Allah, berikan kami peminpin yg adil…🤲",0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,41,7,none,2026-03-13,allah peminpin adil,positif
0Buv-MC-rSA,"saya benci OPM, tapi saya tidak menyalahkan tindakan mereka",0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,59,9,none,2026-03-13,benci opm menyalahkan tindakan,negatif
0Buv-MC-rSA,"Merinding liatnya, gak terasa air mata menetes, Sebegini ""mengerikannya"" Kah masyarakat asli di tindas?????",0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,107,14,none,2026-03-13,merinding liatnya air mata menetes mengerikannya masyarakat asli tindas,netral
0Buv-MC-rSA,Wajar gak klo mereka menganggap diri mereka di jajah?,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,53,9,none,2026-03-13,wajar klo menganggap jajah,netral
0Buv-MC-rSA,"Ngeri Wak Wowo
Lebih sadis dari Suharto",0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,39,7,none,2026-03-13,ngeri wak wowo sadis suharto,negatif
0Buv-MC-rSA,Papua biarlah tetap hutan,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,25,4,none,2026-03-13,papua biarlah hutan,netral
0Buv-MC-rSA,semakin dilarang semakin tertarik,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,33,4,none,2026-03-13,dilarang tertarik,netral
0Buv-MC-rSA,"Sedih sih😢, seandainya pemerintah adil membangun negara ini rakyat pasti sejahtera.... Papua sangat2 kaya tapi masyarakatnya masih banyak yg tertinggal jadi wajar jika mereka melawan... Saya pribadi juga ikut mendukung rakyat Papua ❤",0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,233,33,none,2026-03-13,sedih seandainya pemerintah adil membangun negara rakyat sejahtera papua masyarakatnya tertinggal wajar melawan pribadi mendukung rakyat papua,netral
0Buv-MC-rSA,Fullnya kita bisa aksesnya di mana yaaa,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,39,7,none,2026-03-13,fullnya aksesnya yaaa,netral
0Buv-MC-rSA,"Bisnis dibuat seolah2 PSN, parah.....",0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,37,5,none,2026-03-13,bisnis psn parah,negatif
0Buv-MC-rSA,"Wajar papua berontak..tanah mereka kaya raya,tapi mereka tidak menikmatinya😢😢",0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,77,9,none,2026-03-13,wajar papua berontak tanah raya menikmatinya,netral
0Buv-MC-rSA,"Kalau saja setiap sumber daya alam yang di keruk itu untuk dinikmati rakyat silakan  ,tapi faktanya berbeda hanya orang2 kota Para elit sosialita para mafia koruptor yang menikmatinya sedangkan rakyat kecil hanya dapat teguran dari Tuhan bencana alam",0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,250,38,none,2026-03-13,sumber daya alam keruk dinikmati rakyat silakan faktanya berbeda orang kota elit sosialita mafia koruptor menikmatinya rakyat teguran tuhan bencana alam,netral
0Buv-MC-rSA,"yang saya tidak paham mengapa rakyat papua sangat mendewakan presiden Jokowi ? padahal di jaman pemerintahan dia penghancuran papua dimulai dengan dalih jalan transpapua dll padahal semua itu kedok untuk menggerus sumber daya alam papua 🙏 kalian ditipu dengan dalih saat jokowi presiden sering ke papua dibalik itu ada program yg kalian gak sadar sedang disipakan mereka dan kroni 💔

pertanyaan saya, apakah dengan 10 tahun yg dia lakukan seperti pengambilalihan sahan freeport, trans papua dll Rakyat papua sejahtera, sekolah gratis, kesehatan gratis dan pembangunan merata ? jawabannya kalian tahu sendiri, sadarlah jangan mendewakan tokoh politik yg penuh tipu muslihat",1,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,672,100,low,2026-03-13,paham rakyat papua mendewakan presiden jokowi jaman pemerintahan penghancuran papua dalih jalan transpapua kedok menggerus sumber daya alam papua ditipu dalih jokowi presiden papua dibalik program sadar disipakan kroni lakukan pengambilalihan sahan freeport trans papua rakyat papua sejahtera sekolah gratis kesehatan gratis pembangunan merata jawabannya sadarlah mendewakan tokoh politik penuh tipu muslihat,netral
0Buv-MC-rSA,orang terprovokasi sama judulnya padahal videonya ttg hutan 😅,1,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,61,9,low,2026-03-13,orang terprovokasi judulnya videonya ttg hutan,netral
0Buv-MC-rSA,"lawan segala bentuk kezaliman terhadap rakyat, atas nama proyek strategis nasional, papua masih sebagai warga indonesia, hentikan segala penjajahan atas rakyat sendiri atas nama kepentingan negara kepentingan negara atau kepentingan koorperasi dan oligarki...💪",0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,260,33,none,2026-03-13,lawan bentuk kezaliman rakyat nama proyek strategis nasional papua warga indonesia hentikan penjajahan rakyat nama kepentingan negara kepentingan negara kepentingan koorperasi oligarki,netral
0Buv-MC-rSA,"Lebih baik papua merdeka saja daripada kekayaan bumi nya dikeruk ,penduduk setempat disengsarakan, pejabat rakus menumpuk uang di rekening dari kekayaan bumi papua",0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,163,23,none,2026-03-13,papua merdeka kekayaan bumi dikeruk penduduk disengsarakan pejabat rakus menumpuk uang rekening kekayaan bumi papua,positif
0Buv-MC-rSA,Papua juga anak Indonesia tetapi kenapa kisahnya mirip korban zionis yang menduduki Palestina,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,93,13,none,2026-03-13,papua anak indonesia kisahnya korban zionis menduduki palestina,netral
0Buv-MC-rSA,Bangkit dan lawan 🔥,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,19,4,none,2026-03-13,bangkit lawan,netral
0Buv-MC-rSA,"Jd teringat film Avatar yg pertama, kisah dan narasi yg digunakan mirip",0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,71,12,none,2026-03-13,film avatar kisah narasi,netral
0Buv-MC-rSA,Semoga merdeka  jgn mau ditanam sawit hutan rusak. Usir aja penjajah bangsa sendiri,1,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,83,13,low,2026-03-13,semoga merdeka jgn ditanam sawit hutan rusak usir penjajah bangsa,netral
0Buv-MC-rSA,"Ya Allah, 😢😢😢sesak dada ini melihat realita hidup di tanah air Indonesia",0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,72,12,none,2026-03-13,allah sesak dada realita hidup tanah air indonesia,netral
0Buv-MC-rSA,Yg dukung Jokowi sama prabowo berarti orang jahat semua,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,55,9,none,2026-03-13,dukung jokowi prabowo orang jahat,negatif
0Buv-MC-rSA,LAWAANNN🤜🤛,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,10,1,none,2026-03-13,lawaannn,netral
0Buv-MC-rSA,Dimana kita bisa dapatkan film ini...,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,37,6,none,2026-03-13,dapatkan film,netral
0Buv-MC-rSA,PSN proyek si babi...,0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,21,4,none,2026-03-13,psn proyek,netral
0Buv-MC-rSA,"Papua bukan tanah kosong!
Saya muslim dan mendukung kebebasan dan hak hidup tanah adat papua!
Sangat miris liat kondisi saat ini😢",0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,129,21,none,2026-03-13,papua tanah kosong muslim mendukung kebebasan hak hidup tanah adat papua miris liat kondisi,negatif
0Buv-MC-rSA,"Disini w ngeliat
Bagaimana mereka perlakukan papua
Dengan tidak puasnya setelah freeport",0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,88,12,none,2026-03-13,ngeliat perlakukan papua puasnya freeport,netral
0Buv-MC-rSA,"BABI PEMAKAN SEGALANYA , RAKUSNYA LUAR BIASA ! , SAMA SEPERTI WAJAH² PEMIMPIN KITA",0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,82,14,none,2026-03-13,pemakan rakusnya wajah pemimpin,netral
0Buv-MC-rSA,"Kmren Jokowi datang membangun Papua, ternyata menyediakan jalan untuk hari ini supaya mobilisasi alat berat lancar..",0,PESTA BABI (Official Trailer),Indonesia Baru,2026-03-13 09:08:53+00:00,116,16,none,2026-03-13,kmren jokowi membangun papua menyediakan jalan mobilisasi alat berat lancar,netral
