id,username,komentar,country,rate,waktu
57f0e957-271f-46f2-b2e6-ca385c7c6c56,Abdul Hayy,mantaf,ID,5,2024-08-14 13:47:28
ff495377-fb03-4717-b0a9-e54ba6a1e940,Irfan Herdiansyah,UPDATE BESAR BESARAN DONG,ID,5,2024-08-14 12:22:01
0ff5aa7c-9aa9-4b15-873c-061374473330,Alghifari Sehan,Ga sru,ID,1,2024-08-14 09:12:10
40c367fe-3caa-4ddb-a330-b33ee3799637,Moh Imron,"Luar biasa, bisa mengisi waktu kosong",ID,5,2024-08-14 06:20:41
a70d996d-9250-4dad-b289-255c5b3485e2,Rizki Andini,Aplikasi gj bego,ID,1,2024-08-14 01:21:18
f7ec098d-74aa-44d8-81d5-c3a0c6d396a0,Galatama Lele,ok,ID,4,2024-08-14 00:02:18
cfffd8c5-949c-4f8c-b26e-bc2269309715,ahmad jaelani (ahmad),good,ID,5,2024-08-13 23:46:11
af022d9b-779e-4f61-953c-57c34caabdd2,mejiro mcqueen,cool,ID,5,2024-08-13 21:11:43
9a1849c4-1152-44f5-a0a6-a53157903f91,afif jerusalem,oke beud,ID,5,2024-08-13 20:16:36
bc08aafd-cb42-4ffc-88ce-f574a94abc4f,Glend Defid,Di harapkan agar permainan bisa di bagikan video,ID,5,2024-08-13 20:13:00
cd90b39b-fb5a-4f20-8a5a-098feda8e029,Tenaro Magetan,Gem sak kerpe ee sing gae,ID,5,2024-08-13 13:24:09
b65f0ce5-7cb5-485f-8b3c-b1d757910a19,Dhyra Madhan,"Whats wrong about this game? For a network re connection? My network is not a problem for any, but in a game re connected again and again, please for a problem re check again🙏",ID,3,2024-08-13 12:07:14
881606ff-3787-41a4-8047-872f185771eb,N8KJ GAMING,Tolong dong tambahin fitur arrow dan premove seperti versi pcnya biar lebih seru,ID,4,2024-08-13 08:41:34
61d3b798-d3b3-4095-ac11-8c67ba26bb4b,Ikfal Wafiroh,catur sudah ada dari abad ke 6 masehi masak belum update,ID,5,2024-08-12 21:29:43
ea253ce0-5b19-493e-a43c-24b00e4e526a,Rio Holla-Holla,mantap mennn!!!,ID,5,2024-08-12 21:13:37
e84a5cbc-0a02-46da-a2e9-245fc2e916e9,ferry triatmojo,HARUS NYA YG WAKTU NYA MAU HABIS JIKA DI LAKUKAN PENGULANGAN LANGKAH ITU JANGAN DRAW.. SERING KETEMU PEMAIN INDIA KAYAK GITU,ID,1,2024-08-12 21:11:54
617c43b7-4de9-404d-8354-e3a8a61f2d7d,Agung Doang,Tingkatkan lagi agar sempurna aplikasi nya dev👍,ID,5,2024-08-12 20:26:24
6e3fd221-6f2e-4c64-a7a9-8c6de4ddd461,Pandu Jatimustiko,Hahahahahahahahhah,ID,5,2024-08-12 19:37:12
36e31717-1c78-4f32-bbe1-916f391d3bb9,Alfattah Azhari,mantaap,ID,5,2024-08-12 16:59:38
8fffe88b-b887-4229-b118-209b004a3d4f,Lazuardy 333,"game apani jelek bgt, rajanya gabisa check",ID,5,2024-08-12 13:45:23
268e9390-88f8-44c7-9e4c-e3c5d5529c79,DIMAZZBOYS,nice is amazing,ID,5,2024-08-12 13:29:37
cca6ef21-4b38-4a4a-add5-3e7fd159d660,Rendra Ahmad Hafizi,"akun saya diblok tanpa alasan yang jelas, padahal saya gak main curang",ID,1,2024-08-12 12:19:01
936d6fc9-2d41-4198-860f-f8feb05eaa58,Bo (Bogel),good job,ID,5,2024-08-12 10:40:25
dc68fcd2-2afe-43c3-90fd-d288512cee6c,ATAYA Tokusatsu2323,mengasah otak,ID,5,2024-08-12 07:44:26
ebfa453a-4616-46a3-99df-15af2af00573,Junaidin Abidin,mantap,ID,5,2024-08-12 07:21:54
e03a5651-a9bc-4da5-9e30-e7041c91dfc0,Hadiel Baldamar Hakim,Gw main catur dikasih warna hitam Mulu anj lose strike tolol,ID,1,2024-08-12 05:58:19
ebe1e928-dc50-436c-ab0e-3aae6af84100,Fathurrahman,Yeah,ID,5,2024-08-12 05:28:00
edb4563c-194f-4ba1-afed-c4cce9f7adc2,Moh Wadi,ok,ID,5,2024-08-12 00:13:30
027364a2-bc57-4fd8-8fc3-fa34ce237484,Nanang Sanjaya,"Banyak sekali kecurangan yg tidak terdeteksi , banyak sekali player yg menggunakan bantuan computer. Sekedar masukan saja , mungkin bisa ditambahkan sistem incramen. Sudah pertengahan tahun 2024, semakin kesini bukan semakin bagus aplikasinya tapi malah semakin hancur. Elo rating lawan dari match awal cuma 1150 trs main 3 play tiba2 berubah jadi 1350 apakah itu cheat elo atau eror program?",ID,1,2024-08-11 23:41:52
3657c6d0-313a-42bf-84b3-3da0d7ad2a22,Herdi Alfian,road to grandmaster,ID,5,2024-08-11 21:01:40
d24d5137-80b0-42d2-8cdf-39cecee8df33,rah man,good,ID,5,2024-08-11 19:47:30
81007c12-445c-4c8d-b65b-959158da4df5,desta erisa,"Woi admin tolong jangan kasih saya orang India terus saya sudah muak dengan mereka selalu kalah jadinya, masa elo aku 600 dikasih lawan elo 800 gak ngotak tolong difix sebelum saya hapus ni cutar",ID,4,2024-08-11 19:36:14
2c05d836-45d8-48fc-9ed3-7f45ae6550ec,any one,bagus buat menghibur dan meningkatkan kecerdasaan dlm berpikir,ID,5,2024-08-11 19:33:27
859090bf-d969-4f7d-8d32-e28498cc41fb,Bambang Utoyo,ok,ID,5,2024-08-11 18:31:48
ec78abc9-d61e-451e-aaee-a707bf1c778f,mukhtar gabe,di browser kok lebih lengkap ketimbang di aplikasi,ID,1,2024-08-11 18:18:59
3da966fc-c008-481c-b311-b4eb2e6245ae,Akha Rudi,Bagus.,ID,5,2024-08-11 17:57:35
150cf142-8f7f-4b80-999c-ad2a1eb658a6,Nanda Suprayogi,good app,ID,5,2024-08-11 16:48:39
9c5a59b6-ccb8-4c40-8d6a-09daba09eb1f,ALGRACE PIHAHEI,mantap,ID,5,2024-08-11 13:13:34
ed0ef998-cde5-4c8f-aeff-e2bef93176c9,Dimas Adi Darma,"assalamualaikum sebelumnya maaf ya,untuk pihak devoloper bisakah ditambahkan fitur microfon biar lebih mudah memberikan saran sama langkah langkahnya buat komunikasi sama temen online untuk belajar game catur agar lebih mudah. itu saja terima kasih",ID,5,2024-08-11 11:58:48
15a1fd96-46b7-470d-90ef-97c4b32c9727,Faith Afif,Bot,ID,5,2024-08-10 20:07:19
f0efbf71-00c6-42ee-8ee1-b72807e06b5e,AnonymouS Indig0,kena hukuman tanpa sebab yang jelas padahal tidak melakukan pelanggaran.,ID,5,2024-08-10 15:41:21
fa59fb8e-e553-4923-8438-49a9ffb2d87b,Bimo Kusmadi,6ood,ID,5,2024-08-10 15:29:28
09190110-9263-4bbf-a0b1-3bfb8e88a460,Rofin Juntio Kasamo (Tio),ini adalah game catur yg paling seru yg saya mainkan sekarang,ID,5,2024-08-10 14:13:11
99d07f2d-c531-495a-9712-64df94b5a698,Rio Prayoga,Kenapa begitu sulit untuk mengganti sandi akun game ini?,ID,2,2024-08-10 09:09:17
cfc1198e-90b0-41c1-872c-2395b084a3c8,Ridwan,eladahlah,ID,5,2024-08-10 08:29:31
d3e7363e-5385-4ed2-b018-fd448b8ff8f1,Unggun Sukmana,"Keren banget deh sama game ini, real chess",ID,5,2024-08-09 23:17:23
40e281be-2368-46bd-85d2-2f80dd37758e,Andi Fahri Razak,Opsional,ID,5,2024-08-09 22:22:11
01fda0f6-2fdf-4141-991d-df1248e9c111,Akhmad Yani,Sangat bermanfaat untuk meningkatkan ketahanan berpikir dan menstimulus critical thinking ...,ID,5,2024-08-09 20:36:29
1e742de3-9089-4d1f-a667-209a3b013966,Masbams,evertytime playing games,ID,5,2024-08-09 20:29:38
f974c82a-d00a-4f26-8616-74e167adb583,??,"aplikasinya sangat membantu saya, hingga saya bisa menang juara 1 tingkat kecamatan",ID,5,2024-08-09 19:29:09
cb11a5d3-177f-4f74-b96c-eb653a80fac1,Naufal Nabil Ramadhan,👍,ID,5,2024-08-09 17:59:20
c29b57b6-907a-42bc-bca0-43f1e89cca40,Joshua Mandalika,bagus,ID,5,2024-08-09 16:10:07
5598fade-c37c-4e0f-b319-f927a2c48a7d,TRI ERLAN Hukum,"Chess ini emng udah legend jamanya sebelum modern kaya sekarang dan emng udh punya reputasi bagus dj penjuru dunia, Tetap bagus sampe sekarang saya udah sering main game chess inj dari jaman HP BlackBerry dan bisa gabung ke grup komunitas catur indonesia mantap pokoknya udah sepuh",ID,5,2024-08-09 16:09:41
04782264-e238-4de4-a2f9-883f0ffd21ce,Bilqis Arumi,good chees.i like it,ID,5,2024-08-09 12:58:40
0cfab63e-a5cb-40f6-a8cd-f57d5edcb43c,anas majid,"tiba2 akun dinonaktifkan, aneh",ID,1,2024-08-09 10:31:57
0bd0d12b-e2f1-44a3-9b25-cd3e450df46e,Alessaratifah Ratifah,good👍,ID,5,2024-08-08 19:18:18
4474a1cc-acf7-42d1-8906-0acc567de8c4,Budiman AL gondrong,good,ID,4,2024-08-08 16:59:18
e1da7155-6bca-4a0e-84c6-519eb291af64,Dewa Anugrahha,The game is interesting so we hope it will be updated continuously,ID,5,2024-08-08 13:58:28
2681f0d0-1038-4501-a27d-319f92d4d761,ALFI AULIA HADZIQ,lawannya bot ga asik (R),ID,5,2024-08-08 13:45:01
27d51729-b20b-4a44-a9c6-b2022b0ff2a9,Zahra Harianja,mantap,ID,4,2024-08-08 11:53:24
aa04fc92-206f-43a8-b37e-0b5f3c9acbef,Elbob S,I love this chees skibidi toilet rizz,ID,5,2024-08-08 11:05:00
4a5fcf48-803b-4ba1-85be-85ced6da1be6,faiiq fadurahman,sangat tidak membosankan,ID,5,2024-08-08 08:46:13
0416d2f3-e609-4e87-99cd-9a54d3d8f979,Roti Ceu sofie,Dear sir Please recovery my account Fyramdani Why can't login,ID,1,2024-08-08 06:44:45
fbf8b7a0-6b0f-426e-8b44-0c16db2ce7a7,Agrivino,Keren,ID,5,2024-08-08 04:09:47
4d5fb459-9823-4d3b-b45e-ca664155e5e1,Luluk Dianarini,this is game a like,ID,5,2024-08-07 19:51:32
1c742c8c-2dc6-4f9e-af35-075dce4854e9,Irul Iman,Good job,ID,5,2024-08-07 19:20:59
bb8af819-284e-42a8-99db-e0c20799104e,Patrisius Stanislaus,Bad signal,ID,1,2024-08-07 19:05:10
35f84817-67f4-4861-8ded-83261ba7d79a,Misno Ziko,Fitur nya keren tapi jika sering di gunakan kita harus membayar akses premium.plis beri akses fiturnya secara gratis,ID,4,2024-08-07 18:57:09
aa555be4-0993-4f92-a690-f2108b01d3c2,Alfi Kamil Ayatulloh,Mantap lah,ID,5,2024-08-07 18:33:05
e03d44de-a5a7-4585-9af3-90879b131b9c,Yasmin M. Z,Ow..😯,ID,5,2024-08-07 17:47:23
a004a12d-4100-4fa5-9e8a-620f2b1f1b87,Muh Sagir,"Force close di tengah permainan, ini sudah berkali kali terjadi dan akhirnya kalah karena permainan di abaikan padahal posisi menang dan membuat rate saya menurun secara tidak adil dan ini menjengkelkan mau menang ehhh tiba tiba force close dan tidak bisa kembali ke pertandingan",ID,3,2024-08-07 17:39:14
7ec2d1cb-1cba-4579-b1c8-d0f8ae437f38,Rakhmat Sulbar,Game yg mantap,ID,5,2024-08-07 14:57:25
7ba6ac17-d4dc-419a-8255-2f7a59f2fd94,Sendal_Jepittt 1sd3,mantappp,ID,5,2024-08-07 13:43:38
958f8df7-6455-4bcf-b3aa-bbfa6811e784,Naldie Nal,sangat bagus,ID,5,2024-08-07 10:48:39
6ff975bf-4df3-4532-b4e2-8aa2bdc07aad,Hakam 123,permain yg menarik,ID,5,2024-08-07 10:15:19
e6fa057e-bf07-46cc-b09c-abaefeab4ca8,Nur Faisal,good game,ID,4,2024-08-07 04:56:55
56d4adce-be7b-4315-95e0-91ad70737c78,Nisca Marsandi,Game kuwontol tapi bagus saya sering emhosi lawan sama orang inbdia,ID,5,2024-08-07 01:45:37
b1fdebd5-8109-43e9-a82c-e296d50f0451,Bukit Yaman,ini aplikasi carur yang sangat baguuusss,ID,5,2024-08-06 23:54:29
80f0c532-9965-4fd4-aacd-d024bc9589a4,Riyan Seftiansyah28,"Lumayan, cmn somga lawanya player beneran ya, terimakasih.",ID,5,2024-08-06 23:09:12
bfb3e5d7-5677-43de-8a9a-41dc29adb0f3,Mahpudin,Bintang yang berbicara,ID,5,2024-08-06 23:03:04
8e0d8547-b6cb-4592-9efb-4c42c7305c8a,Harun Habibi,Permainan catur ini sangat mengasikan dan sangat lengkap,ID,5,2024-08-06 22:35:01
cb9e926b-cea6-41a8-8ced-b4d2d306160a,Gilzz,mantap,ID,5,2024-08-06 22:16:29
1645a036-cf6e-4d0b-ab65-a18b182b98c6,Ardian Yuniarko,asah otak,ID,5,2024-08-06 22:03:27
e0ababaa-35cf-4ede-9949-2ca6039eb0b6,Egis Anggara,boleh boleh ni bosss,ID,5,2024-08-06 20:36:26
2a88d125-17dd-4573-8b0b-48041315b5df,Atina,Terima kasih krna aplikasi ini saya lebih pandai main catur,ID,5,2024-08-06 19:59:07
d7b87800-5961-4d86-9c67-74a804fdfa07,suhartati 12,Tutorial ny tidak bisa menggunakan bahasa Indonesia ini semakin rumit kalo tidak bisa memakai bahasa Indonesia tolong developer di perbaiki padahal bahasa saya sudah Indonesia tapi tetap bahasa inggris,ID,3,2024-08-06 19:14:37
870d1b14-eaf9-4352-bb8b-ab085bab9637,Upik Mooo,seru,ID,5,2024-08-06 17:04:46
73900ed8-febc-416b-87b3-4d1d37240742,Farsha Asy,"Saya menang berkali kali tapi kejadian sama saja, akun login saya dikeluarkan, dan tidak bisa masuk untuk main lagi, berulang sampai 3 x ganti akun, hal yg terbaik adalah hapus game ini. Karna tidak ada fair play sama sekali.",ID,1,2024-08-06 15:56:58
cc5a9487-1ac0-4471-822e-e63aae4a4119,Emil Lyran Ar-rasyid,"Ok. Hmm, kurasa harus lebih dibilang, OVERPOWER",ID,5,2024-08-06 13:53:35
28e86a4d-f823-4b62-ad51-1fd7401eaa5d,ikhsan szema,Seruuu bangett,ID,4,2024-08-06 13:52:43
0e66b6b1-3413-43f5-b9f4-b24d8b42b734,UZQueen,Fun,ID,5,2024-08-06 10:27:20
d0620e64-cb64-4fca-9027-6ad9eb6692e6,Maesa AL,tampilan nya lebih mewah lagi,ID,4,2024-08-06 09:30:42
2f999eda-b13d-4134-a08e-3aa12784652a,Rus Mijati,top markotop,ID,5,2024-08-06 08:26:58
a23635fd-f3a7-4a77-b339-1d9eb23a3566,Mika Byu,"Game nya sih bagus .. tpi buang"" waktu kalo lawan nya udh nyerah masa nungguin waktunya sampai habis .. kasih waktu 60 detik biar lawan kalau kalah bsa langsung menang kita nya",ID,1,2024-08-05 22:35:16
d89879c2-7dcf-4e20-ba8e-9df3c11c9d1f,Ridho Ramdhani,Permainan ini sangat sulit,ID,4,2024-08-05 21:25:58
c7b8b6a9-79b2-4e40-90e1-58b8f1fe6579,Mas Amaymarley,GOOD GAME,ID,5,2024-08-05 14:48:29
1b6cbd67-0c3c-457a-83fc-f47a9ad9c202,Mhd Arif,permainan yang menyenangkan untuk dimainkan saat bersantai,ID,5,2024-08-05 12:58:38
ce82f54c-8741-4ad0-b325-ebd75c8511de,Muhammad Aldi,sangat baik,ID,5,2024-08-05 12:02:49
10b88cdc-f392-4e95-a42b-e2b511c222d6,Hansa Raha,"good cuma fitur yang bagus di batasi premium 🗿 memang ada hariannya tapi sedikit bet bjirlah, oh iya jika kalian tertarik lebih lanjut tentang catur download lah dr. wolf aku belajar di sana :)",ID,5,2024-08-04 22:17:37
7c47fcab-5f8a-4fe8-bb71-2618e7767fdc,Zulkifli Paskalis Malewa,"Aplikasi gak jelas jg ini...kyk uda di setting, kadang merugikan pemain dg kedok jaringan gak stabil, membatalkan permainan pun kadang dinyatakan kalah padahal belum melangkah??",ID,1,2024-08-04 20:13:43
9fba2879-f8f6-4c06-8473-48637ddab3df,Qaulan sadida,"menarik, bagus, dan melatih skill",ID,5,2024-08-04 19:30:40
121bcddc-6fa7-4c37-84d9-0a20a9de1122,BAMBANG HARIMURTI,"Bahasa Indonesia di game ini tidak lengkap, ada beberapa kata kata yang masih berbahasa Inggris, dan itu cukup mengganggu.",ID,5,2024-08-04 19:16:02
ff46eb3a-2a8c-4313-aeb7-83db0c26a926,Putra darmawan,Mantap mennn,ID,5,2024-08-04 18:42:31
111842ca-15fe-45ca-b4b9-1f78f8395ade,Yusuf,Menyenangkan.,ID,5,2024-08-04 17:00:53
05998f55-0930-4251-8ee4-d106bd5dde87,Felix Jl,its good but the premium is way beyond my wallet,ID,4,2024-08-04 15:40:38
97776ed3-0bc4-4557-bc03-684a0e67e394,DIMAS SAGENA,"game cukup bagus, untuk ukuran yang ringan, dan memiliki sistem yang sangat kompotitif",ID,5,2024-08-04 14:44:23
bddab11f-3579-48b0-b11a-19063cf9eecc,Johannes Titiahy,good play game.,ID,5,2024-08-04 13:11:47
57db5787-87b4-4e23-8780-946941301158,Kuuhaku,Game aneh akun saya tiba-tiba gak bisa masuk aneh aneh hapus aja tolol udh cape cape makin malah gak bisa dibuka anehhhh anjg,ID,1,2024-08-04 12:41:54
7b26a00f-8ff5-4420-b2f5-0cc73d5f0497,Andi Adiwijaya,"sangat bagus, untuk yang pemula juga bisa belajar",ID,5,2024-08-04 11:29:42
60d54b9c-35bd-40e0-9d15-7dfb21e72a24,Husen Muhis,good,ID,3,2024-08-04 06:09:03
acf0af75-369c-4a55-94bc-5744845e0a02,Meti Rosiana,bagus,ID,5,2024-08-03 19:37:59
42ff6f6b-73cb-4f67-bf2a-e1f0f558473b,Kholiq Bae,mantaaplah buat pengisi waktu,ID,5,2024-08-03 19:14:34
fa2c96c0-a1dc-433f-91a0-5db6cc081f58,Prasetyo Oetomo,Burik lama harus caris burikkkkkkkkkk dont dontload,ID,1,2024-08-03 17:34:09
e2144919-a77c-4111-a0e3-78c9d1710839,Toni Ray Ginanjar,ok,ID,5,2024-08-03 13:05:53
b1574f62-82c8-4ae8-85a9-61f07e262c70,Subhi,"Seru banget main game catur ini, dari game play sangat memanjakan, buat pemula sampai profesional bisa banget, ada banyak fitur yang bisa di mainkan, Terimakasih",ID,5,2024-08-03 11:40:16
23937494-8273-4a7a-b97e-37e04d02d051,rullah hg,nice try,ID,5,2024-08-03 11:09:29
ecf23f9f-21df-4a03-9ead-7791f74f8eed,GamerAbhiyan,"olahraga yang menarik, aku suka ini",ID,5,2024-08-03 10:13:38
24b6a0f2-8d1b-4928-ba72-1929ca453686,Asmar,keren pokoknya bisa lawan berbagai negara,ID,5,2024-08-03 09:27:04
454ac7d5-ae68-4483-97e5-e00ad4ce65f2,Ahli Moment,"why as long as an Indonesian band player can beat a pro player, how come the game isn't fair",ID,5,2024-08-02 20:52:29
9ef58069-1f8f-4831-b2cb-8b5697600158,Irul Anam,Mantap.. Kemajuan caturku meningkat pesat melalui aplikasi ini..,ID,5,2024-08-02 15:42:26
e2e93eb0-2ab6-41f7-a20b-3812469bce95,IMan,mantappp 👍👍👍,ID,5,2024-08-02 13:03:48
d502d88f-61bb-466a-b60b-6614d324664f,Moch Lukman,good,ID,5,2024-08-02 12:43:31
6ba3a072-061b-4e71-b568-56a6fac270f0,Koko,good game,ID,5,2024-08-02 10:55:38
7ed12ed0-ad0c-4ebf-ad77-8f9191101332,Gazali Marif,akun saya sering di blokir padahal tidak melakukan kecurangan,ID,1,2024-08-02 10:53:00
893eff56-df4f-4481-867d-bb7a00ab09c4,saputra,"gamenya bagus,bisa lawan orang orang luar",ID,5,2024-08-02 08:39:38
afb5cac4-3b85-4ac4-99ea-1daf012b80d0,Akun Saya,sangat bgus utk permainan online dgn teman,ID,4,2024-08-01 23:40:48
1305e785-b8b1-4765-8087-41bf45daeefc,vivo y20 V2043,sangat mengesan kan,ID,5,2024-08-01 22:27:04
d3d8f107-b7c9-48b4-a5a2-8e5f38484b7b,rocky rambitan,terima kasih atas petunjuknya 👍🙏,ID,5,2024-08-01 21:20:47
e8bfe35d-b70d-40c8-a762-824da762d816,Dimas arianto,Dimana titik logikanya,ID,1,2024-08-01 20:56:28
461e425f-9b6d-4ca6-acf5-40d527d2e187,Mon,ptalform permainan catur online terbaik,ID,5,2024-08-01 18:21:10
499dac31-b4f5-47c0-9a99-556659124f26,BoVz,bagus,ID,5,2024-08-01 17:14:22
78c47dc4-cf7c-4061-b465-f078f02c0091,Pengguna Google,game ini sangat menghibur,ID,5,2024-08-01 05:12:07
4e16356f-db9e-4e0d-aeaf-7e610914bc28,Utami Silviyani (Enchanted Steve),"Lawan ga sebanding,gw 500 elo di kasih lawan 800 elo,gimana ga mau kalah coba",ID,2,2024-07-31 22:56:03
ccc4a37b-447d-4cb3-8c95-87f56a41436f,Henyy Noviaasusantyy,Bagus,ID,5,2024-07-31 22:31:52
6de3c512-749f-487e-99ce-8c6341053e3a,Bapak Ninafa,"permainan catur online terbaik yang pernah saya temui.ayo temen² share id nya,biar banyak kawan dan lawan",ID,5,2024-07-31 22:08:08
ac53d68b-c8e8-4bc3-a2ac-6df113c8cfb7,Danong,"My account has been blocked by the developer, so I only have a rating of 3",ID,3,2024-07-31 22:01:08
e5b96d47-e3b0-4a86-89b2-a9c5f9051ba8,Rifqi Zulianda Ramel,kenapa saat analisis manual tidak lagi menunjukkan gerakan terbaik dan masukan langkah dijadikan premium mengecewakan,ID,5,2024-07-31 19:46:38
176bf8ad-9c22-478d-a854-6f36b7a3ddcd,Sidiq Fadillah,"gamenya bagus, ga ada bug nya, namun sangat p2w, chess plis kurangin konten berbayarnya Karena aku main puzzle sama belajar aja harus bayar, sekian terima kasih",ID,4,2024-07-31 15:52:09
a8b4195c-fa4b-469e-b51c-30fd5309dab8,rafaeljr11,"fitur fitur yabg di berikan sangat bagus, saya belajar dari setiap permain dan teka teki yang di berikan 😶‍🌫️😎👍",ID,5,2024-07-31 09:56:56
95c58c03-28bb-4c01-9a7b-bcdde7705505,Manusia,Can you make shop to buy chess board or timer chess?,ID,5,2024-07-30 22:10:24
aafb5507-037b-43b5-800b-bc5648b7d323,Video Rujak,keren,ID,5,2024-07-30 19:12:47
8c2f63f3-cced-4390-9ad9-1ed98e2820c9,Syahrul Hidayat,mantulity,ID,5,2024-07-30 14:31:14
033ca5b7-19cf-49c4-bce2-e4e6a88e03f2,Iskandar Taripang,good 👍,ID,2,2024-07-30 14:13:11
23d4ee0f-efec-4133-8a9b-32980e981c12,Fadhil Irsyad,Good very good,ID,5,2024-07-30 13:25:08
9af30d93-aa4f-40f6-af40-4e5b1c3ab52c,Bowo Mobilindo Jaya,game yg seru,ID,5,2024-07-30 10:34:15
2183fb17-5d2f-4498-b8fb-3fec43e5babc,Yasir Ramadhan,Ternyata catur permainan yang seru aku suka meskipun tidak ahli,ID,5,2024-07-30 09:58:17
3be1570a-7a18-4955-8020-cafe3ce768f2,Sri Haryati,I am loving it,ID,5,2024-07-29 23:13:10
b2da124b-c4de-48d0-9b2b-850d025c9239,Riyad Jinanfai,karna saya paham tentang catur,ID,5,2024-07-29 16:24:48
f876b887-c517-450a-af5f-452bef5072d7,Axel Aditama putra,Baik,ID,5,2024-07-29 15:35:05
f0d741f3-20c6-4d69-8a2f-7727b8ab6c98,Wibi Liandi,anjay,ID,5,2024-07-29 14:57:08
6ada980a-c0b9-47c0-9c20-4cbd13868a18,Haqiqi Vivo,ya catur mau gimana lagi,ID,5,2024-07-29 12:58:40
a4c34756-9232-4fc7-b97e-3bd8beb1d3cd,Andi Purnama,kalau bisa pesannya pakai bahasa pemain kata2nya.....,ID,5,2024-07-29 12:21:54
9cc4305e-9a96-4a2f-9c39-149b6bb3a6c5,Andrys Parapat,Ok,ID,5,2024-07-29 11:45:47
76435080-7a2a-4f21-aac4-71f98962ffcf,Said Thalib,bagus untuk belajar,ID,5,2024-07-29 00:55:03
7b6bc501-9776-48fc-899c-bccb8e70bc29,Elia,nice,ID,5,2024-07-28 22:22:27
17cb1f6d-2d30-4cde-89c0-d79a1e89f005,usaha mandiri,good,ID,5,2024-07-28 21:17:40
ba3e9d94-706c-41f4-b28f-0e76c219d479,Ulee Gle,Cukup bagus,ID,5,2024-07-28 17:19:13
ea37180a-c738-45e8-9efc-6cd00a62b4a3,Malik Saputra,seru mau itu bot nya atau pun real player bot(berbeda mode).,ID,5,2024-07-28 16:18:05
320750e7-b96c-4cfd-8791-d23a56faaedb,Kahlil Gibran,min kapan update,ID,5,2024-07-28 13:24:46
71c1ee51-2ccb-44ec-a1a5-e3956767e79f,Sobrun Azaufiaq,Mantap,ID,5,2024-07-28 13:18:50
b590b033-5bb0-4f92-9db2-64d16d8929ff,Gunawan Alkausar,mantap seru propesiinal,ID,5,2024-07-28 13:03:22
eeb72449-32c4-458f-9bf5-c907ebbe1b64,DAENG CELLA,Mantap,ID,5,2024-07-28 10:40:53
c2d4fbfb-8832-458d-aa17-fcfebec6d6ec,Naufal Alwan,premiumkan saya,ID,5,2024-07-28 09:34:20
67fb5aac-4e43-46fa-bb4f-c72a82faa83b,Moh Ridwan Ahmad (Arigatoz),game yang sangat cerdas,ID,5,2024-07-28 00:25:09
3cd7926d-0acd-4e77-a976-2c3c1e0e4990,Info Madang,jos,ID,5,2024-07-27 22:49:33
2be4d3ac-19ac-4127-a61e-8f6273a91bed,Dedi Hartanto,cukup menghibur dan mengasah otak,ID,5,2024-07-27 22:20:02
75fcc352-96ee-4fb9-9066-241ab0690817,A. Sofyan Budiman,sangat membantu,ID,5,2024-07-27 21:44:20
db6e2eaa-7760-4497-b055-8faa7fe58907,Fad Dhil,good game,ID,5,2024-07-27 21:12:12
24eba083-4713-4115-b336-58b3e3466979,Misteri Misteri,Bagus sih,ID,5,2024-07-27 20:59:26
2c4aa245-8ad6-4908-823e-de910083d9ed,Malingi Heri,"Kesempatan ne"" min ko"" saya ga'bisa pasang foto propil sendiri' di apk"" thanks",ID,5,2024-07-27 20:57:22
07712485-bb7d-4e7a-bb43-c30fc89e2b52,Her Di,Keren,ID,5,2024-07-27 19:07:29
94ff87d3-fc6c-4e7d-be01-f9249798284a,Iman Vanroy,"keren bisa berlatih catur dgn penghobi catur dari mancanegara, mantap",ID,5,2024-07-27 17:53:37
ef10ca0d-1675-4462-bba2-adb33cac5c8b,Darrent guido s,game nya gampang gampang susah,ID,5,2024-07-27 17:28:44
23ad804d-a9db-45ef-a3f0-d3e1b96bf3b6,Asep Suryana,jos,ID,5,2024-07-27 16:51:06
06bd233f-0814-4d7d-a77a-e9116dc67aec,Adi Surya,chess com mantap,ID,3,2024-07-27 12:28:54
31911e27-88b8-4845-a382-3993fb6968fc,Farid Soleman,mTap,ID,4,2024-07-27 09:49:35
9a9cc6de-20d3-47ff-9681-a219da6761b6,Cula Badak,ok,ID,5,2024-07-27 09:30:09
2e84dd9a-1f6b-48e4-8148-1dd478abecab,Migo New,mantap,ID,4,2024-07-27 01:11:47
c0b7683e-afe6-4acb-b934-22a7a9783755,Deden Ustandi,Not bad,ID,5,2024-07-26 21:57:06
06a52035-ce42-4943-9c1d-2ae2c3028ee9,Steven Boen,Sangat mantapp,ID,4,2024-07-26 21:55:34
6096d382-ba8d-4aef-8f63-9af6bf0474c1,FAIZ EL RASYID,Moga bagus,ID,3,2024-07-26 18:51:06
49c24c6f-8893-4461-920e-149a99f507f3,Fajar Gumilar,Keren saya suka,ID,5,2024-07-26 14:06:00
65c2810a-d358-45f9-85c0-cb44213b47c6,kurumi,"bug tidak bisa menjalankan bidak semau kita ,dikarenakan masalah jaringan ,padahal jaringan saya bagus",ID,3,2024-07-26 09:28:07
7115c1e1-1ee8-47a2-8f6b-6304234427b8,ezra arya putra,Chess suck cuz i lose 100 elo in 1 hour,ID,1,2024-07-26 00:13:01
999e2ee9-0eaf-4cc6-9dbb-41c5152ec817,Albait Line,sangat memutar otak,ID,4,2024-07-25 22:35:00
